mk.names	chr	pos.ind	pos.cM	log10pval	F353	UH250	Mo17	W117	EC169	B73
PZE-102153739	2	478	97.8	0.589351137358889	1	-0.101476266802368	-0.858302129875304	-0.858302129875304	1	1
PZE-102153813	2	479	97.9	0.607927219454584	1	-0.0961817230815702	-0.858322458073072	-0.858322458073072	1	1
PZE-102153944	2	480	98.1	0.066302433856248	1	1	-0.858415530175106	-0.858415530175106	1	1
PZE-102155428	2	481	98.8	0.643183723187703	1	-0.272575617896771	-0.149159390122751	0.305225322764905	-0.272575617896771	1
PZE-102155019	2	482	99.1	0.811302154549506	1	-0.0177021333426352	-0.0177021333426352	0.309221101923453	0.955467674546971	-0.933280546932507
PZE-102157010	2	483	99.5	0.818239602869871	1	-0.0169904624183473	-0.0169904624183473	0.317049049420107	0.940852318536286	-0.932992264399134
PZE-102155407	2	484	99.6	0.816023223022969	1	-0.0169870477206735	-0.0169870477206735	0.319420480443776	0.967605155143666	-0.932921723156323
PZE-102155421	2	485	99.7	0.816049149833244	1	-0.0169854316924243	-0.0169854316924243	0.319423357654987	0.967598898411292	-0.932925385894767
PZE-102157405	2	486	99.8	0.490885057116647	1	-0.0585388431605904	1	0.319508188688078	0.760494701625125	-0.932482321102126
PZE-102156301	2	487	99.9	0.528270705134925	1	-0.0575811392905687	1	0.319483997653414	0.578003362274214	-0.932583389503324
PZE-102156525	2	488	100.2	0.52589003838311	1	-0.0580624798277657	1	0.320136536616366	0.577354210518921	-0.932504856087525
PZE-102156633	2	489	100.3	0.52488024154091	1	-0.0582293052669324	1	0.320659729824626	0.577142365571659	-0.932474202222358
PZE-102156826	2	490	100.5	0.522312330731816	1	-0.0585684860383089	1	0.322169216762377	0.577694387145394	-0.932408052084016
PZE-102156631	2	491	100.6	0.522161790038218	1	-0.0584358710488913	1	0.323181371335355	0.578108198540493	-0.932303627937605
PZE-102156731	2	492	100.7	0.521619432474342	1	-0.0583680521504152	1	0.324348368110801	0.578586878044301	-0.932196644210524
PZE-102158108	2	493	100.8	0.520681963451287	1	-0.0583658383809476	1	0.325670502245049	0.579131181655706	-0.932087266837391
PZE-102155422	2	494	100.9	0.518834347856244	1	-0.0584291629082295	1	0.327135312936501	0.579845490146909	-0.949309417495538
PZE-102157204	2	495	101	0.516728289999277	1	-0.0585600838984298	1	0.328756691036975	0.580626091441808	-0.966784249481873
PZE-102158313	2	496	101.3	0.508927332241052	1	-0.0593672580938023	1	0.334556837956085	0.583358995150147	0.980318318680403
PZE-102157572	2	497	101.6	0.497909146705377	1	-0.0607977986518988	1	0.34187177347115	0.586398876295298	0.980323202400026
PZE-102160183	2	498	101.7	0.600439190723795	1	-0.0614235730671083	-0.16421050367542	0.344941070907313	0.591325035603761	0.980847606244042
PZE-102158294	2	499	101.9	1.04662458663043	1	-0.0198080640865845	-0.0198080640865845	0.350382227450503	0.65862862264029	0.65862862264029
PZE-102159951	2	500	102	1.04007105295882	1	-0.0200534654185892	-0.0200534654185892	0.353546228706388	0.659809284837654	0.659809284837654
PZE-102161022	2	501	102.3	1.02486117114794	1	-0.0209315622411176	-0.0209315622411176	0.353620569686029	0.663713204414971	0.663713204414971
PZE-102159395	2	502	102.8	0.729851861955546	1	-0.0735243163066143	-0.164306186502366	0.353742958725919	0.670570508927074	0.670570508927074
PZE-102160870	2	503	102.9	0.723730502797821	1	-0.0751395985425342	-0.164306338525868	0.353764270492244	0.672074063966555	0.672074063966555
PZE-102159268	2	504	103.1	0.723246048827622	1	-0.0787025329433479	-0.16420905964961	0.333718629543358	0.674526376268224	0.674526376268224
PZE-102160793	2	505	103.5	0.719048012762139	1	-0.0869970639618922	-0.164216012982213	0.299308464386076	0.679822525522249	0.679822525522249
PZE-102162670	2	506	103.9	0.814004225695446	1	-0.0660225867111672	-0.164221812971499	0.273220030999225	0.679201564672764	0.679201564672764
PZE-102162301	2	507	104	0.635453651117214	1	-0.0631869354320335	-0.164237482377872	0.267979737378375	0.622201021013664	0.9796583133393
PZE-102161858	2	508	104.1	0.639027635043948	1	-0.0632307912811547	-0.164238708682499	0.263068968021962	0.622014746059056	0.979584185789005
PZE-102162330	2	509	104.2	0.64234706761024	1	-0.0632742667725664	-0.164239851760938	0.258599484704779	0.621842919980877	0.97951548301263
PZE-102163959	2	510	104.3	0.645406517991329	1	-0.0633171891833707	-0.164392528059623	0.254299703415295	0.62168453009928	0.9794522949158
PZE-102163927	2	511	104.4	0.519455040198447	1	-0.0634037179580118	-0.742623243289726	0.253916724504716	-0.742623243289726	0.978978484939422
PZE-102163896	2	512	104.6	0.519461993802802	1	-0.0634028134848972	-0.742619316615033	0.253913400654992	-0.742619316615033	0.978978457463927
PZE-102163261	2	513	104.7	0.530415718253953	1	-0.0633960514555099	-0.74280516857156	0.241350231041885	-0.74280516857156	0.978893236245148
PZE-102162540	2	514	104.8	0.507049176096945	1	-0.0629953997724828	-0.731173846192263	1	-0.731173846192263	0.982683027626282
PZE-102162708	2	515	104.9	0.494127170117281	1	-0.0658543513035501	-0.731377327382016	1	-0.731377327382016	0.98264942709671
PZE-102163531	2	516	105	0.479775132518388	1	-0.0692065772259048	-0.73157611647595	1	-0.73157611647595	0.98261643499183
PZE-102164813	2	517	105.1	0.464100819144728	1	-0.0730950567269417	-0.731773617007818	1	-0.731773617007818	0.982584317233746
PZE-102162734	2	518	105.2	0.445696753400118	1	-0.0775649905013177	-0.741944156131161	1	-0.741944156131161	0.98255020017765
PZE-102163561	2	519	105.5	0.316264914703185	1	-0.227568376274164	-0.227568376274164	1	-0.227568376274164	0.982918559456575
PZE-102166026	2	520	105.6	0.300815851209729	1	-0.239276883060012	-0.239276883060012	1	-0.239276883060012	0.982906626879878
PZE-102164353	2	521	105.7	0.301265999346768	1	-0.238925562329315	-0.238925562329315	1	-0.238925562329315	0.982906399301797
PZE-102165429	2	522	105.9	0.514837854201078	1	-0.251746371993655	-0.251746371993655	0.12895373842629	-0.251746371993655	0.978359124994189
PZE-102165274	2	523	106.2	0.546300596621113	1	-0.262788297836142	-0.262788297836142	0.110845193810371	-0.262788297836142	0.978272858629438
PZE-102165687	2	524	106.3	0.761675904612668	1	-0.3254876078069	-0.3254876078069	0.110932987398465	-0.3254876078069	-0.3254876078069
PZE-102166067	2	525	106.4	0.761667429293609	1	-0.325487811273878	-0.325487811273878	0.11093567235287	-0.325487811273878	-0.325487811273878
PZE-102165529	2	526	106.6	0.707648422319254	1	-0.644103938696935	-0.16425058645646	0.110932687966119	-0.644103938696935	-0.644103938696935
PZE-102165430	2	527	106.7	0.707641179241347	1	-0.644104913437862	-0.164250587072329	0.110935372103208	-0.644104913437862	-0.644104913437862
PZE-102164997	2	528	106.8	0.629832148024917	1	-0.656383336874643	-0.164251158184555	0.144483167187471	-0.656383336874643	-0.656383336874643
PZE-102166720	2	529	106.9	0.552201179016034	1	-0.668293514664292	-0.161942299693176	0.19354543384688	-0.668293514664292	-0.668293514664292
PZE-102167839	2	530	107.1	0.426553156571198	1	-0.697290294768875	1	0.178143533302936	-0.697290294768875	-0.697290294768875
PZE-102166561	2	531	107.5	0.13192976207253	1	-0.738023580149171	1	1	-0.738023580149171	-0.738023580149171
PZE-102166785	2	532	107.6	0.130064291511037	1	-0.741200508320164	1	1	-0.741200508320164	-0.741200508320164
PZE-102166853	2	533	107.8	0.501102153433968	1	-0.760920067189434	1	0.136668086958565	-0.760920067189434	-0.760920067189434
PZE-102167636	2	534	107.9	0.724826663609936	1	-0.142406075966916	1	0.132879540483333	0.541849185366788	0.541849185366788
PZE-102166982	2	535	108	0.734930097118854	1	-0.142432935197724	1	0.128704740725063	0.538807375338215	0.538807375338215
PZE-102168063	2	536	108.1	0.851667295883101	1	-0.144694621460499	-0.153319738074615	0.12488311377938	0.532844970242995	0.532844970242995
PZE-102167180	2	537	108.4	0.8670844195362	1	-0.152627342400269	-0.150326082831265	0.116246805243433	0.517101664023127	0.517101664023127
PZE-102178513	2	538	108.6	0.873506573656412	1	-0.15888119550129	-0.148484824401018	0.111774568328842	0.508071705851101	0.508071705851101
PZE-102168148	2	539	108.8	0.874961389717957	1	-0.165754815892602	-0.154932246050896	0.108602554653181	0.466686886447289	1
PZE-102169535	2	540	109	0.865838359880237	1	-0.173640341706263	-0.158780334502346	0.106101191314175	0.460034532265625	1
PZE-102169510	2	541	109.2	0.84667186687898	1	-0.182379596712618	-0.166929843374494	0.104541964219065	0.455386644146452	1
PZE-102169811	2	542	109.3	0.832521891439497	1	-0.18705558596688	-0.172654199719779	0.104527391155263	0.453941445775126	1
PZE-102169738	2	543	109.5	0.82628717976003	1	-0.191890510739689	-0.172655834489217	0.10450461205525	0.453902088457143	1
PZE-102170920	2	544	109.8	0.779369261994219	1	-0.201102652073183	-0.172625994885669	0.104490244661517	0.555393970187209	1
PZE-102172025	2	545	110.1	0.711609412670997	1	-0.212732095469476	-0.216179229191801	0.104430515032952	0.555643503767991	1
PZE-102178400	2	546	110.2	0.702850782238966	1	-0.217159220505909	-0.219846028132702	0.104415573417207	0.555672431436453	1
PZE-102171211	2	547	110.4	0.684567295129238	1	-0.226849995082097	-0.227709243529495	0.104385104395658	0.555746988194208	1
PZE-102172152	2	548	110.6	0.679943137995361	1	-0.220768984660717	-0.236293000618296	0.104400777295686	0.564187255391117	1
PZE-102173058	2	549	110.8	0.674605423813827	1	-0.214958530401918	-0.245639412523501	0.10441544168746	0.573995386489121	1
PZE-102178445	2	550	111.4	0.984906883538409	1	1	1	0.103536413383262	1	1
PZE-102172713	2	551	111.5	0.984906883683518	1	1	1	0.103536413348668	1	1
PZE-102173180	2	552	111.6	0.984906883831622	1	1	1	0.10353641331336	1	1
PZE-102173755	2	553	112.4	0.669219551927852	1	-0.178367377378096	-0.867550242366886	0.104209747838141	-0.867550242366886	-0.867550242366886
PZA03293.2	2	554	112.8	0.540477544464525	1	-0.170648145299246	-0.349587083739794	0.314440131677323	0.314440131677323	0.314440131677323
PZE-102172862	2	555	113.4	0.58108778017051	1	-0.170676745996667	-0.30341021910068	0.304243640149028	0.304243640149028	0.304243640149028
PZE-102175167	2	556	113.8	0.552666548276396	1	-0.208713222333768	-0.276989234375651	0.300832470681827	0.300832470681827	0.300832470681827
PZE-102174777	2	557	114.1	0.526571574474399	1	-0.247319953035727	-0.259511370620919	0.299595797003707	0.299595797003707	0.299595797003707
PZE-102175223	2	558	114.4	0.567762895015648	1	-0.291737180900538	-0.244056715301869	0.104150375311476	0.809613919613499	0.809613919613499
PZE-102177071	2	559	114.6	0.552975305559957	1	-0.326631487480681	-0.234763698682604	0.104149172963946	0.80976725293617	0.80976725293617
PZE-102175605	2	560	114.7	0.545643000940245	1	-0.34585587639958	-0.230425340060023	0.104145200964874	0.809878178429909	0.809878178429909
PZE-102175198	2	561	114.8	0.619570224220694	1	-0.760452302677691	-0.226343827576734	0.103630478246445	-0.760452302677691	-0.760452302677691
PZE-102175641	2	562	114.9	0.624120574983926	1	-0.7604068683853	-0.222467545390419	0.103601725255061	-0.7604068683853	-0.7604068683853
PZE-102176551	2	563	115	0.637206577209614	1	-0.736778205151136	-0.222470243264483	0.100254004740935	-0.736778205151136	-0.736778205151136
PZE-102176625	2	564	115.3	0.675105640313961	1	-0.670420185159745	-0.22247740762598	0.0918456232321199	-0.670420185159745	-0.670420185159745
PZE-102177018	2	565	115.4	0.693532135955162	1	-0.648811295440405	-0.217244069960514	0.0895715242556104	-0.648811295440405	-0.648811295440405
PZE-102175234	2	566	115.5	0.705903968943566	1	-0.648843644096959	-0.21262673401738	0.0875621743493965	-0.648843644096959	-0.648843644096959
PZE-102177848	2	567	115.8	0.734721852304523	1	-0.649716454707614	-0.202473571243224	0.082984463093166	-0.649716454707614	-0.649716454707614
PZE-102177631	2	568	116	0.746632942833769	1	-0.650223906659688	-0.198703209148814	0.0810742348781325	-0.650223906659688	-0.650223906659688
PZE-102176906	2	569	116.3	0.721636426084157	1	-0.649641461882578	-0.194530498046418	0.0899223070402057	-0.649641461882578	-0.649641461882578
PZE-102178056	2	570	116.6	0.694724407288853	1	-0.649008003973875	-0.190722029349394	0.100394265843206	-0.649008003973875	-0.649008003973875
PZE-102177929	2	571	117	0.452214414540229	1	-0.707978031541882	-0.18620395016129	0.117111709810598	-0.707978031541882	-0.791922701453309
PZE-102178814	2	572	117.4	0.417706639113508	1	-0.737179751961762	-0.182316894924007	0.137751301015	-0.737179751961762	-0.769622955521267
PZE-102179850	2	573	118.8	0.206924386245682	1	-0.46658946532379	-0.173445254811531	1	0.74206191702372	-0.706507701346128
PZE-102180263	2	574	119	0.205101901374558	1	-0.479924587183311	-0.173444561009467	1	0.734109118496428	-0.697623624276448
PZE-102181610	2	575	119.2	0.22720162851701	1	-0.4988471911446	-0.176592654359565	0.287753667097238	0.722065100787407	-0.684849906274781
PZE-102179558	2	576	119.4	0.279690545178682	1	-0.513036298058771	-0.21995489850517	0.287661895692861	0.712915827164167	-0.21995489850517
PZE-102180652	2	577	119.7	0.273254175835159	1	-0.53580393582303	-0.222275116121327	0.287651465421929	0.701847288606498	-0.222275116121327
PZE-102181292	2	578	120.1	0.263398080849681	1	-0.566646109957805	-0.227444758917468	0.287635291159477	0.689315766724474	-0.227444758917468
PZE-102181889	2	579	120.2	0.26030302318606	1	-0.57454741495869	-0.229101297218946	0.287634872052022	0.689341648181777	-0.229101297218946
PZE-102182624	2	580	120.6	0.18295404299924	1	-0.607088627375087	-0.219132523687662	0.287653400706101	0.691500966912772	-0.637528469403932
PZE-102182155	2	581	120.8	0.229666812946646	1	-0.980460800832336	-0.228259825483653	0.286865564061045	-0.980460800832336	-0.632885812042462
PZE-102182757	2	582	121.1	0.221619746649318	1	-0.983361889830141	-0.238719226732447	0.286865338485118	-0.983361889830141	-0.632883698836671
PZE-102182522	2	583	121.3	0.17507281158939	1	-0.978509042720632	-0.24641709629013	1	-0.978509042720632	-0.641400591405571
PZE-102182682	2	584	121.4	0.171277216991662	1	-0.979497140424885	-0.250479770692277	1	-0.979497140424885	-0.643471362216948
PZE-102182205	2	585	121.5	0.135449615758836	1	-0.56296365242036	-0.25466282235115	1	0.668585317389069	-0.650974155783803
PZE-102183284	2	586	122.1	0.123682838987595	1	-0.546260102658463	-0.28308053354144	1	0.649105901558273	-0.665082100751439
PZE-102183628	2	587	122.5	0.225963945639645	1	-0.264961024474834	-0.264961024474834	0.288159440192518	0.633380649889688	-0.665318871245362
PZE-102183145	2	588	122.7	0.329184994454554	1	-0.268047155215485	-0.268047155215485	0.287859709954506	1	-0.670654757024578
PZE-102183761	2	589	123	0.30281339883449	1	-0.299650357676492	-0.299650357676492	0.287773038690803	1	-0.679109565724204
PZE-102184388	2	590	123.3	0.276836020648761	1	-0.338736245121299	-0.338736245121299	0.287663507524417	1	-0.679155784180965
PZE-102184104	2	591	123.4	0.176974994927298	1	-0.354025482508396	-0.354025482508396	0.287890856244705	0.634700004031151	-0.679241627170351
PZE-102184485	2	592	123.5	0.278253479929859	1	-0.350130569916685	-0.350130569916685	0.288393378377195	0.634868303625877	1
PZE-102184436	2	593	123.9	0.281185244067111	1	-0.345196224649979	-0.345196224649979	0.288363379273127	0.634886171836873	1
PZE-102184611	2	594	124.3	0.168677020238025	1	-0.560282838448846	-0.428722729541579	0.28822066302658	0.638274585860166	1
PZE-102184503	2	595	125	0.0978503173480807	1	-0.49830710203285	-0.498144401709775	0.287801000789129	0.669164313549808	-0.724370132641877
PZE-102185494	2	596	125.1	0.0966654533993725	1	-0.489979636798596	-0.508941269733434	0.287810829995737	0.675778895501468	-0.726961049650216
PZE-102186112	2	597	125.2	0.0955079287057444	1	-0.481824049296637	-0.519932918923349	0.287819972806571	0.682849207119274	-0.729552163546151
PZE-102185327	2	598	125.3	0.0980156161564124	1	-0.48179626935614	-0.527587516880093	0.287807652371662	0.682646669426869	-0.684193864860871
PZE-102184919	2	599	125.4	0.0983483408661107	1	-0.481803115277092	-0.525411207518048	0.287807211983894	0.682721681420442	-0.684193458919372
PZE-102185952	2	600	125.5	0.0953989146988552	1	-0.481839120033943	-0.523271910313716	0.287819010322648	0.682760690514434	-0.724019397292432
PZE-102185011	2	601	125.6	0.0784960797418481	1	-0.561198884817451	-0.531450189794453	0.287778656919313	0.732596910645534	-0.721032060417656
PZE-102185390	2	602	125.7	0.0650123402872032	1	-0.651999148923988	-0.540138624944149	0.287699170616906	0.785728826747411	-0.717768695453495
PZE-102184804	2	603	125.8	0.0651033537865428	1	-0.652006496220332	-0.536702384193556	0.287701093643765	0.796751374868498	-0.715173297011608
PZE-102184881	2	604	125.9	0.0614318428768999	1	-0.662341584593095	-0.533311344712913	0.287679629411344	0.807808643360586	-0.76156636624484
PZE-102185072	2	605	126.1	0.0556782837545478	1	-0.686438849893401	-0.526676759280279	0.287634600701819	0.830097097646468	-0.858498519747848
PZE-102186773	2	606	126.6	0.0924172456095948	1	-0.890392806302805	-0.511038827323202	0.28748321973175	0.88661454087874	-0.890392806302805
PZE-102186765	2	607	127	0.182091866736075	1	-0.890437760077436	-0.499342378188395	0.287147090190788	1	-0.890437760077436
PZE-102186592	2	608	127.7	0.187914709749758	1	-0.890477477907757	-0.481635998215449	0.287143804560384	1	-0.890477477907757
PZE-102186665	2	609	127.8	0.0512482310876893	1	0.888693019549197	0.888693019549197	0.888693019549197	1	0.888693019549197
PZE-102186688	2	610	128	0.0499104807805476	1	0.891434666721098	0.891434666721098	0.891434666721098	1	0.891434666721098
PZE-102186215	2	611	128.4	0.0427541110637409	1	1	1	1	-0.906245553960795	1
PZE-102186841	2	612	128.7	0.0594993439617069	1	1	1	1	-0.871968218467313	1
PZE-102187480	2	613	129.3	0.0144216462084826	1	0.941387752778936	0.941387752778936	0.941387752778936	-0.804909635584745	0.941387752778936
PZE-102188267	2	614	129.5	0.0167534308536467	1	-0.970138143833115	-0.970138143833115	-0.970138143833115	-0.783140285185205	-0.970138143833115
PZE-102187611	2	615	130.2	0.0101334565593467	1	-0.831701043612343	-0.831701043612343	-0.831701043612343	-0.709492313296927	-0.887327163874721
PZE-102187687	2	616	130.5	0.0057690490358585	1	-0.704562329774169	-0.922190475925069	-0.922190475925069	-0.678830883599974	-0.889842782685707
PZE-102189702	2	617	130.6	0.0065762679675027	1	-0.70085320463834	-0.890724065231533	-0.890724065231533	-0.668918303069455	-0.889807705001638
PZE-102189414	2	618	131.8	0.035167265172602	1	-0.701156684011802	1	1	-0.723539314671814	-0.644885254198656
PZE-102189370	2	619	132	0.0396646894224711	1	-0.701129272771343	1	1	-0.733371086734396	-0.606987519942551
PZE-102189186	2	620	132.2	0.0449025990438692	1	-0.701099334493956	1	1	-0.743363303738815	-0.570377098948447
PZE-102189528	2	621	132.3	0.0478041172698822	1	-0.701083462837832	1	1	-0.748415688225229	-0.552598093637865
PZE-102191415	2	622	133.3	0.0856132223605386	1	-0.70007270495349	-0.401053236427652	-0.401053236427652	-0.799617881018741	-0.401053236427652
PZE-102191341	2	623	133.6	0.087608621029147	1	-0.700059118214172	-0.392641515686732	-0.392641515686732	-0.815544310032081	-0.392641515686732
PZE-102191301	2	624	133.7	0.084925596349855	1	-0.700095427467275	-0.399509002311647	-0.399509002311647	-0.815519153608848	-0.399509002311647
PZE-102192366	2	625	134.4	0.0455224520966205	1	-0.675642581411885	1	0.961889194275443	-0.675642581411885	-0.524580634006513
PZE-102192159	2	626	134.8	0.0303699252878246	1	-0.674189925341533	1	-0.967968160035473	-0.674189925341533	-0.610928256205881
PZE-102191900	2	627	134.9	0.0275552545438228	1	-0.673807394826438	1	-0.94684621517642	-0.673807394826438	-0.634000506066766
PZE-102192637	2	628	135.8	0.0274537402509314	1	1	1	-0.756108660589712	1	-0.862581021902849
PZE-102192763	2	629	136.3	0.0313436659526674	1	1	-0.632477015213656	-0.663186468394165	-0.632477015213656	-0.865691966840626
PZE-102192622	2	630	136.4	0.092574247041596	1	1	-0.635504453784921	-0.653392131057406	-0.635504453784921	-0.653392131057406
PZE-102192764	2	631	136.6	0.103991178789443	1	1	-0.620297298270558	-0.628979522919621	-0.620297298270558	-0.628979522919621
PZE-102192587	2	632	136.7	0.109912585571837	1	1	-0.612801338856731	-0.617039577752	-0.612801338856731	-0.617039577752
PZE-102192855	2	633	136.8	0.115968833174056	1	1	-0.605378770591248	-0.605285930380366	-0.605378770591248	-0.605285930380366
PZE-102192657	2	634	136.9	0.122154231346243	1	1	-0.59803275622107	-0.593722797918518	-0.59803275622107	-0.593722797918518
PZE-102192647	2	635	137.1	0.127036078159501	1	1	-0.583597537159327	-0.593722627277638	-0.583597537159327	-0.593722627277638
PZD00022.5	2	636	137.4	0.171686672965333	1	-0.499450752787392	-0.562996145233081	-0.499450752787392	-0.562996145233081	-0.499450752787392
PZE-102194043	2	637	137.5	0.0738854065498431	1	-0.496189366928002	-0.835617464349967	-0.496189366928002	-0.572488189175052	-0.496189366928002
PZD00022.2	2	638	137.6	0.0500358819480031	1	-0.618634648326094	-0.835617645017252	-0.618634648326094	-0.564470811404953	-0.618634648326094
PZD00022.1	2	639	137.7	0.133418736854488	1	-0.594139145542329	-0.594139145542329	-0.594139145542329	-0.565370980450149	-0.594139145542329
PZE-102192794	2	640	137.8	0.0244482404052003	1	-0.909843518692295	-0.793005604639448	-0.562729196004007	-0.564796230574693	-0.793005604639448
PZE-102193034	2	641	137.9	0.0244482403658003	1	-0.909843520947598	-0.793005604623751	-0.562729196100571	-0.564796230496767	-0.793005604623751
PZE-103000204	3	1	0	0.246274090819437	1	-0.528518122256951	-0.810296093932874	-0.435805812379187	0.183779116480066	0.305846361317474
PZE-103000279	3	2	0.1	0.637396070376743	1	-0.322506184810619	0.161881523707916	-0.322506184810619	0.161881523707916	0.161881523707916
PZE-103000307	3	3	0.5	0.525326794292262	1	-0.354443983380421	-0.821097340336874	-0.354443983380421	0.0960411372418161	0.0960411372418161
PZE-103000729	3	4	0.7	0.3311385429724	1	-0.536056693247866	-0.827143542807702	-0.523245798104658	0.0980301802706431	0.0980301802706431
PZE-103000508	3	5	0.8	0.323816996749014	1	-0.536235246103498	-0.830331709703518	-0.540154522410377	0.0991647220497742	0.0991647220497742
PZE-103000485	3	6	0.9	0.316611137561501	1	-0.536405984696144	-0.833627711832049	-0.557588939612655	0.100333700813102	0.100333700813102
PZE-103000909	3	7	1	0.311315254336862	1	-0.536910109319526	-0.837020429229041	-0.567043041148988	0.101570966241833	0.101570966241833
PZE-103000924	3	8	1.2	0.298830503598075	1	-0.537863348194244	-0.844086536036579	-0.595737110621239	0.104147879721456	0.104147879721456
PZA00134.12	3	9	1.5	0.338097483889528	1	-0.538956586720294	-0.855274218982075	-0.425545824110204	0.108253782671313	0.108253782671313
PZE-103001192	3	10	2.1	0.303741952972465	1	-0.459694339094559	-0.855270567888125	-0.42543947354477	0.141510747006137	0.141510747006137
PZE-103001531	3	11	2.3	0.300245376694186	1	-0.436127121915257	-0.850526927350644	-0.411258467667959	0.153835244035872	0.153835244035872
PZA00615.3	3	12	2.8	0.292728884604598	1	-0.383491889167484	-0.84193882956332	-0.378028797103354	0.189804783244915	0.189804783244915
PZE-103001968	3	13	3	0.297904873033917	1	-0.386021844839881	-0.841938098640736	-0.365737208695774	0.189127870238526	0.189127870238526
PZE-103002726	3	14	3.9	0.2707532756184	1	-0.399898849433925	-0.818669990482201	-0.320950956701999	0.239247006247894	0.239247006247894
PZE-103003635	3	15	5.4	0.205439851109397	1	-0.455590180468888	-0.783044186357938	-0.269109153815855	0.381080105215041	0.381080105215041
PZE-103003116	3	16	5.6	0.196516888249111	1	-0.464447125624472	-0.778676106928132	-0.265180254154367	0.405321861603759	0.405321861603759
PZE-103003580	3	17	7.5	0.174671305852478	1	-0.464769588970676	-0.461303466165067	-0.264475056263504	0.83512266073659	0.83512266073659
PZE-103005595	3	18	8.9	0.156290324846932	1	0.575950937665319	-0.398103327533507	-0.323090847707101	-0.651802759331567	-0.651802759331567
PZE-103005573	3	19	9.1	0.164644769597465	1	0.53789026699334	-0.389964466773421	-0.33332428567198	-0.635089179843492	-0.635089179843492
PZE-103006822	3	20	10.3	0.238474470438859	1	0.332219279644814	-0.346351490596542	-0.411564191892634	-0.536288859270598	-0.536288859270598
PZE-103006828	3	21	12	0.407173802165263	1	0.159973327129865	-0.300138868750548	-0.537526825883669	-0.409650288011388	-0.409650288011388
PZE-103006490	3	22	12.2	0.43027191850123	1	0.146734272106582	-0.295863797786247	-0.555654898631523	-0.396374179758447	-0.396374179758447
PZE-103006731	3	23	13	0.500746865332567	1	0.143441550069903	-0.199392962510463	-0.65434359765626	-0.387691602219631	-0.387691602219631
PZE-103008604	3	24	14.8	0.730789358372187	1	0.144625891912402	-0.0725533931175596	-0.857438333338864	-0.371477759990913	-0.371477759990913
PZE-103008521	3	25	16	0.910488054017644	1	0.147432759334589	-0.0373621064399147	-0.995180316506342	-0.363706593912776	-0.363706593912776
PZE-103008616	3	26	16.2	0.912095139450355	1	0.148057895618722	-0.0371211353071733	0.982469839845496	-0.36241788832065	-0.36241788832065
PZE-103012466	3	27	16.9	0.899032710335001	1	0.150283782811099	-0.0386283766293346	0.963033844679113	-0.358961953161985	-0.358961953161985
PZE-103009843	3	28	17.7	0.84829202921111	1	0.153576027327876	-0.0455682978098555	0.941011247762745	-0.356329006959859	-0.356329006959859
PZE-103011490	3	29	17.8	0.725174266461155	1	1	-0.0468969799564727	0.937216263503729	-0.362553414362751	-0.362553414362751
PZE-103011717	3	30	18.1	0.696699804923575	1	1	-0.0515774656919035	0.928899229515527	-0.361736885423785	-0.361736885423785
PZE-103011350	3	31	18.3	0.691659320701123	1	1	-0.0524947677191108	0.923418827830628	-0.361538509070105	-0.361538509070105
PZE-103010389	3	32	18.6	0.9863557230371	1	1	-0.0540764409907957	1	-0.361695417148762	-0.361695417148762
PZE-103014171	3	33	18.8	0.978311745239178	1	1	-0.0552829548941343	1	-0.361763739458458	-0.361763739458458
PZE-103012907	3	34	19.1	2.70403559708393	1	1	-0.0573342132378771	1	-0.0124711307678523	0.025867766262296
PZE-103013676	3	35	19.2	2.71338682132489	1	1	-0.058079406259532	1	-0.012208242847099	0.0254300415961141
PZE-103010236	3	36	20.3	0.711755149241969	1	0.169697595329391	-0.0685767200295375	0.870683072282935	-0.359925492904961	-0.359925492904961
PZE-103008756	3	37	20.7	0.688282810204266	1	0.172891443896919	-0.0735463409575994	0.85992914133894	-0.361695305157766	-0.361695305157766
PZE-103015347	3	38	21.1	0.705866703674222	1	0.170457902890228	-0.0658246519141101	0.837628533663055	-0.394230633127632	-0.394230633127632
PZE-103011869	3	39	22.6	0.733853874434763	1	0.166650428971244	-0.049838662312814	0.760842514740797	-0.554318842358744	-0.554318842358744
PZE-103016418	3	40	23.2	0.718586972984741	1	0.167699654428236	-0.0498506597153315	0.753798927539067	-0.609709012059956	-0.609709012059956
PZE-103015689	3	41	23.3	0.715983172162599	1	0.168019969561187	-0.0498526914038643	0.752755165250437	-0.619374743515914	-0.619374743515914
PZE-103014729	3	42	23.8	0.93626765272761	1	0.169217478176257	-0.0498784341576384	1	-0.671491875564519	-0.671491875564519
PZE-103015226	3	43	23.9	0.93307378426421	1	0.169794609097	-0.0498802940976497	1	-0.681779640617568	-0.681779640617568
PZE-103013575	3	44	24.2	0.923538036561537	1	0.171776190567947	-0.0498857900835121	1	-0.713099398889715	-0.713099398889715
PZE-103016707	3	45	24.6	0.855442523592753	1	1	-0.0498933390580942	1	-0.758633156565538	-0.758633156565538
PZE-103013405	3	46	25.1	0.584768270819345	1	1	-0.0498895081994932	0.741065894261294	-0.810018466999252	-0.810018466999252
PZE-103017571	3	47	25.5	0.880331568775365	1	1	-0.0498880855452446	0.647662111215626	1	1
PZE-103015901	3	48	25.6	0.886855379191882	1	1	-0.0498871300209864	0.625022368634132	1	1
