mk.names	chr	pos.ind	pos.cM	log10pval	F353	UH304	D09	D06	W117	B73
PZE-101093132	1	405	73	1.08383302512845	1	1	-0.0366517643225099	-0.0366517643225099	-0.358431279027302	-0.223683489158616
PZE-101092403	1	406	73.1	1.08425225495106	1	1	-0.0367656084492572	-0.0367656084492572	-0.35631113675928	-0.22368339260515
PZE-101093577	1	407	73.2	1.08567886761335	1	1	-0.0367656200958218	-0.0367656200958218	-0.3542156118178	-0.223683296051894
PZE-101091849	1	408	73.3	1.08710020758423	1	1	-0.0367656317424356	-0.0367656317424356	-0.352144802659657	-0.223683199499968
PZE-101093841	1	409	73.4	1.08851581422279	1	1	-0.0367656433890706	-0.0367656433890706	-0.350098798780903	-0.223683199490154
PZE-101093920	1	410	73.5	1.08992556907254	1	1	-0.0367656433899748	-0.0367656433899748	-0.348077680751347	-0.223683199480607
PZE-101094074	1	411	73.6	1.09132905219838	1	1	-0.0367656409869126	-0.0367656409869126	-0.3460815202589	-0.223683199470838
PZE-101093952	1	412	73.7	1.09272586426664	1	1	-0.0367656433979401	-0.0367656433979401	-0.344110380158763	-0.223683199444578
PZE-101094004	1	413	73.8	1.09411503534539	1	1	-0.0367657223706388	-0.0367657223706388	-0.342164314537686	-0.223683199418213
PZE-101097271	1	414	73.9	1.09549832024787	1	1	-0.0367656433981804	-0.0367656433981804	-0.340243368778071	-0.223683199391802
PZE-101094046	1	415	74	1.09687328906716	1	1	-0.0367656432708404	-0.0367656432708404	-0.338347579635464	-0.223683199365437
PZE-101098535	1	416	74.1	1.09825125363843	1	1	-0.0367644496236094	-0.0367644496236094	-0.336476975319447	-0.223682935893781
PZE-101094075	1	417	74.2	1.09962096521227	1	1	-0.0367632560208948	-0.0367632560208948	-0.334631575585944	-0.223682672438214
PZE-101095023	1	418	74.5	1.3856334323534	1	1	-0.0158937923214596	-0.0158937923214596	-0.329246676688372	-0.223487177671581
PZE-101097858	1	419	74.6	1.38109680718456	1	1	-0.0159655303761523	-0.0159655303761523	-0.327502127262946	-0.226982166337312
PZE-101098508	1	420	74.8	1.36593967809795	1	1	-0.01611129579496	-0.01611129579496	-0.32408854013497	-0.239337467268622
PZE-101096356	1	421	74.9	1.41835893014349	1	1	-0.0138919582162955	-0.0138919582162955	-0.322419437344535	-0.239337621820651
PZE-101098864	1	422	75.1	1.42097249175893	1	1	-0.0138916182574669	-0.0138916182574669	-0.319156394053786	-0.239337930976094
PZE-101095024	1	423	75.2	1.42226169924553	1	1	-0.0138914482881396	-0.0138914482881396	-0.317562343834998	-0.239338568768419
PZE-101094236	1	424	75.3	1.42353921036663	1	1	-0.0138912783274057	-0.0138912783274057	-0.315993189533676	-0.239339206564641
PZE-101098698	1	425	75.4	1.42244509916195	1	1	-0.0139861356379135	-0.0139861356379135	-0.314448858685882	-0.23933984435958
PZE-101094436	1	426	75.5	1.4260571236667	1	1	-0.0138910081952293	-0.0138910081952293	-0.31292927206849	-0.239339844423345
PZE-101096127	1	427	75.6	1.42729460694351	1	1	-0.0138910054079088	-0.0138910054079088	-0.311434343857344	-0.239339844423326
PZE-101098418	1	428	75.7	1.42684849364061	1	1	-0.0139582086197493	-0.0139582086197493	-0.309963981788921	-0.239339844423499
PZE-101095712	1	429	75.8	1.42976281634526	1	1	-0.013889735845574	-0.013889735845574	-0.308518087329646	-0.239339844423432
PZE-101099084	1	430	75.9	1.74677529669785	1	1	-0.00567624645664422	-0.00567624645664422	-0.3070965558414	-0.239339844423528
PZE-101112724	1	431	76	2.03013331977011	1	1	-0.00261079108039342	-0.00261079108039342	-0.305699276752714	-0.239339844423355
PZE-101101905	1	432	76.1	1.94752832927282	1	1	-0.00328210014464214	-0.00328210014464214	-0.304326133728153	-0.239339844423499
PZE-101096275	1	433	76.2	1.94329613109036	1	1	-0.00333115575460141	-0.00333115575460141	-0.302977004845398	-0.239339844423364
PZE-101094774	1	434	76.3	1.93899578503966	1	1	-0.00338146130458139	-0.00338146130458139	-0.301651762764591	-0.239339844423499
PZE-101103446	1	435	76.4	1.87332315904779	1	1	-0.00406322292563344	-0.00406322292563344	-0.300350274908197	-0.239339844317055
PZE-101100634	1	436	76.5	1.87291629918058	1	1	-0.00408054655052759	-0.00408054655052759	-0.299072403631654	-0.239339844210774
PZE-101105662	1	437	76.6	1.88166697932468	1	1	-0.00399568943112505	-0.00399568943112505	-0.297818006402002	-0.239338780579526
PZE-101101899	1	438	76.7	1.87968550779704	1	1	-0.00402984600835032	-0.00402984600835032	-0.296586935973668	-0.239337716943563
PZE-101102819	1	439	76.8	1.8807784125203	1	1	-0.0040298527793643	-0.0040298527793643	-0.295379040564749	-0.23933665331124
PZE-101095854	1	440	76.9	1.87883792649091	1	1	-0.00406350858828763	-0.00406350858828763	-0.294194164029601	-0.239335589691197
PZE-101101030	1	441	77	1.87686044686648	1	1	-0.00409780187671605	-0.00409780187671605	-0.293032146036316	-0.239326578248155
PZE-101102363	1	442	77.1	2.01836321231088	1	1	-0.00381916493005219	-0.00381916493005219	-0.291892822240613	-0.161769757831866
PZE-101106425	1	443	77.2	2.5666089611457	1	1	-0.00122960312683962	-0.00122960312683962	-0.290776024456553	-0.10788403386277
PZE-101107966	1	444	77.3	2.69561973597911	1	1	-0.00122949372067704	-0.00122949372067704	-0.289681580831781	-0.0730770582017705
PZE-101114012	1	445	77.4	2.52559410691081	1	0.412759611746624	-0.0012294937101881	-0.0012294937101881	-0.288609316014753	-0.0516840072309628
PZE-101116342	1	446	77.5	2.58341068437301	1	0.409409270071522	-0.00122949826838759	-0.00122949826838759	-0.287559051324684	-0.0436370139457224
PZE-101101991	1	447	77.6	2.39397004393124	1	0.406101751656736	-0.00125068699864272	-0.00125068699864272	-0.286530604918132	-0.0780528185506223
PZE-101114798	1	448	77.7	2.40061812611619	1	0.402836801964676	-0.00124000040926864	-0.00124000040926864	-0.28552379195607	-0.0778451470706152
PZE-101121408	1	449	77.8	2.40721705315327	1	0.399614155735369	-0.00122949475154621	-0.00122949475154621	-0.284538424764381	-0.0776398941959717
PZE-101107898	1	450	77.9	2.40892002062147	1	0.399613837626027	-0.0012294937096442	-0.0012294937096442	-0.283574312996527	-0.0774370477514366
PZE-101111112	1	451	78	2.41060033545667	1	0.399613519515919	-0.00122949181890153	-0.00122949181890153	-0.28263126379212	-0.0772365955412129
PZE-101120516	1	452	78.1	2.59462817928192	1	0.399613201407217	-0.00122949370954362	-0.00122949370954362	-0.281709081931179	-0.0436064926956402
PZE-101120556	1	453	78.2	2.59462415892191	1	0.399636322629833	-0.00122949370973002	-0.00122949370973002	-0.28170879508458	-0.0436052679445129
PZE-101106839	1	454	78.3	2.59257248959937	1	0.399664108070455	-0.00122949370973047	-0.00122949370973047	-0.281634074517709	-0.0438870233162778
PZE-101112422	1	455	78.4	2.58700370765914	1	0.399696572935794	-0.00122949370969294	-0.00122949370969294	-0.285351295016623	-0.0441717987010818
PZE-101122766	1	456	78.5	2.58449866745125	1	0.399733732017621	-0.00122949332964872	-0.00122949332964872	-0.292780315716341	-0.0436053242706032
PZE-101113797	1	457	78.6	2.86836303952249	1	1	-0.00122949161521035	-0.00122949161521035	-0.292781278299619	-0.0436058410823682
PZE-101107243	1	458	78.7	2.79179916272311	1	1	-0.00122949370945324	-0.00122949370945324	-0.292782240921213	-0.054491015969283
PZE-101121953	1	459	78.8	2.79280160867624	1	1	-0.00122949336171141	-0.00122949336171141	-0.292783203573424	-0.0543310258074789
PZE-101111253	1	460	78.9	2.67284410719437	1	1	-0.00122949392514249	-0.00122949392514249	-0.292783203669828	-0.077563218731439
PZE-101111063	1	461	79	2.67285720561332	1	1	-0.00122949370978231	-0.00122949370978231	-0.292783203765872	-0.0775601777813675
PZE-101121511	1	462	79.1	2.86837726765456	1	1	-0.00122949403961459	-0.00122949403961459	-0.292783203862425	-0.043603725419901
PZE-101116338	1	463	79.2	2.86838736259237	1	1	-0.00122949369978398	-0.00122949369978398	-0.292783203862363	-0.0436024660170027
PZE-101118842	1	464	79.3	2.86841814853952	1	1	-0.00122939394569144	-0.00122939394569144	-0.292783203862003	-0.0436024534988566
PZE-101126806	1	465	79.4	3.16096969585938	1	1	-0.000570125749997041	-0.000570125749997041	-0.292783203861793	-0.0436024409806346
PZE-101121829	1	466	79.5	3.15830051627993	1	1	-0.000574129849065685	-0.000574129849065685	-0.292783203862239	-0.0436009666542876
PZE-101127876	1	467	79.6	3.47102163439539	1	1	-0.000303612689804611	-0.000303612689804611	-0.292783203862487	-0.0359563029167166
PZE-101127285	1	468	79.7	3.46749432658739	1	1	-0.000303595992564132	-0.000303595992564132	-0.292783203862598	-0.036320479629169
PZE-101127071	1	469	79.8	3.46390209004838	1	1	-0.000303628897411978	-0.000303628897411978	-0.29278320386214	-0.0366887162127474
PZE-101123359	1	470	79.9	2.87479288697697	1	1	-0.00120981969964118	-0.00120981969964118	-0.292783203862598	-0.0435641965762927
PZE-101122769	1	471	80	2.87481965547365	1	1	-0.00120970996827618	-0.00120970996827618	-0.292783203862574	-0.0435651469513755
PZE-101129171	1	472	80.1	3.78891420895728	1	1	-0.000122867057995135	-0.000122867057995135	-0.292783203857616	-0.0395915527281456
PZE-101131632	1	473	80.2	3.7848099149275	1	1	-0.000122853581510318	-0.000122853581510318	-0.292783203852336	-0.0400610932120699
PZE-101122594	1	474	80.3	3.42473306100194	1	1	-0.000306918054894134	-0.000306918054894134	-0.292783203847626	-0.0405368013676971
PZE-101126964	1	475	80.4	3.44805530173594	1	1	-0.000303595621012009	-0.000303595621012009	-0.292783203842371	-0.0383854931397967
PZE-101127101	1	476	80.5	3.45984190273616	1	1	-0.00030359582120032	-0.00030359582120032	-0.292783154112154	-0.0371191051136339
PZE-101126587	1	477	80.6	3.46012062152098	1	1	-0.000303585538270368	-0.000303585538270368	-0.292289381413182	-0.0371404907802536
PZE-101128201	1	478	80.7	3.92235576246155	1	1	-0.000218541497335578	-0.000218541497335578	-0.291802606361201	-0.0146527826358891
PZE-101128150	1	479	80.8	4.04217633930271	1	1	-0.000160987503620924	-0.000160987503620924	-0.291322867200938	-0.0146515999892013
PZE-101129122	1	480	80.9	4.15165672414915	1	1	-0.000121878517254648	-0.000121878517254648	-0.290850201394298	-0.0146504175046893
PZE-101131597	1	481	81	4.17266874451164	1	1	-0.000121875013426864	-0.000121875013426864	-0.290384645607718	-0.0138526582004816
PZE-101130500	1	482	81.1	4.19016878029436	1	1	-0.000121871509737859	-0.000121871509737859	-0.289926235707459	-0.0132250590796938
PZE-101122614	1	483	81.2	4.20394768389694	1	1	-0.000121871603800949	-0.000121871603800949	-0.289475006744142	-0.0127543212272735
PZE-101131478	1	484	81.3	4.21388478260594	1	1	-0.000121871697864262	-0.000121871697864262	-0.289030992950001	-0.0124294766109332
PZE-101133356	1	485	81.4	4.21345774465271	1	1	-0.000121869953109144	-0.000121869953109144	-0.288594227727743	-0.0124584019916133
PZE-101133561	1	486	81.5	4.21297721766666	1	1	-0.00012186820937321	-0.00012186820937321	-0.288164743642662	-0.0124889961421658
PZE-101130213	1	487	81.6	4.21244319142569	1	1	-0.000121866466671117	-0.000121866466671117	-0.287742572414395	-0.0125212693714525
PZE-101135343	1	488	81.7	4.09802050563256	1	1	-0.000160667015552063	-0.000160667015552063	-0.287327744908624	-0.0127447382713448
PZE-101132909	1	489	81.8	4.08724415817797	1	1	-0.000160846153707817	-0.000160846153707817	-0.286920291131448	-0.0131222856154498
PZE-101136406	1	490	81.9	4.0985053502485	1	1	-0.000150639937314678	-0.000150639937314678	-0.286520240220544	-0.0136610308961922
PZE-101136081	1	491	82	4.11267662054307	1	1	-0.000150639908079175	-0.000150639908079175	-0.28612762043936	-0.0131580771663041
PZE-101133357	1	492	82.2	4.05942793506157	1	1	-0.000185292940444004	-0.000185292940444004	-0.285364782900822	-0.0122278516356615
PZE-101132703	1	493	82.3	4.05977002860658	1	1	-0.000185292932100567	-0.000185292932100567	-0.284994617236028	-0.012228607838476
PZE-101132939	1	494	82.4	3.84888730169705	1	1	-0.000160680838286575	-0.000160680838286575	-0.284631986872699	-0.025465851341842
PZE-101134601	1	495	82.5	3.59104574821263	1	1	-0.000150621044215482	-0.000150621044215482	-0.284276915604697	-0.0569627802696534
PZE-101134093	1	496	82.6	3.59138141088017	1	1	-0.000150620670886115	-0.000150620670886115	-0.283929426313325	-0.0569640695455232
PZE-101134461	1	497	82.7	4.16869598787855	1	1	-2.15433387703579e-05	-2.15433387703579e-05	-0.283589540965436	-2.15433387703579e-05
PZE-101133200	1	498	82.8	4.32804183956322	1	1	-1.46699439028675e-05	-1.46699439028675e-05	-0.283257280606407	-1.46699439028675e-05
PZE-101134204	1	499	83	4.32143817660187	1	1	-1.49297907741097e-05	-1.49297907741097e-05	-0.282615714403665	-1.49297907741097e-05
PZE-101134383	1	500	83.2	4.24781336274735	1	1	-1.78635531878912e-05	-1.78635531878912e-05	-0.282004877485032	-1.78635531878912e-05
PZE-101134523	1	501	83.4	3.57473318037024	1	1	-0.000150630466860702	-0.000150630466860702	-0.281424904638947	-0.0602222415942248
PZE-101133702	1	502	83.5	3.50772400863672	1	1	-0.000181240547405426	-0.000181240547405426	-0.281146530239368	-0.0594080423151954
PZE-101139064	1	503	83.6	3.42579930286447	1	1	-0.000226651969343017	-0.000226651969343017	-0.28087591555918	-0.0586224737764685
PZE-101137048	1	504	83.8	3.46100701850378	1	1	-0.000212022181443894	-0.000212022181443894	-0.280358014757626	-0.0571348371637371
PZE-101138606	1	505	83.9	3.37264894097607	1	1	-0.000266524258249468	-0.000266524258249468	-0.28011075095376	-0.0571343992813487
PZE-101136791	1	506	84.1	3.38845372829328	1	1	-0.000256170792898525	-0.000256170792898525	-0.279639645168085	-0.0571335235245806
PZE-101137864	1	507	84.2	3.17855838261506	1	1	-0.00044178584299992	-0.00044178584299992	-0.279415819764832	-0.0571337432596584
PZE-101140439	1	508	84.3	2.93798026668899	1	1	-0.000829438048628228	-0.000829438048628228	-0.279199822143951	-0.0571339629980798
PZE-101138971	1	509	84.4	2.94582574613283	1	1	-0.000812948055729068	-0.000812948055729068	-0.278991658199168	-0.0571341827381422
PZE-101135431	1	510	84.6	2.96145616644799	1	1	-0.000781038267299472	-0.000781038267299472	-0.278598850120497	-0.0571346222163084
PZE-101141595	1	511	84.7	2.68870242498587	1	1	-0.00160698035739293	-0.00160698035739293	-0.278414212984023	-0.0571346222382614
PZE-101140691	1	512	84.9	2.6892398043532	1	1	-0.00160615874362091	-0.00160615874362091	-0.278068482835879	-0.0571346222821727
PZE-101141819	1	513	85	2.68901915899747	1	1	-0.0016077911619633	-0.0016077911619633	-0.277907391086827	-0.0571346222822764
PZE-101141058	1	514	85.3	2.69012766976168	1	1	-0.00160491886464476	-0.00160491886464476	-0.277471196723939	-0.0571346222822314
PZE-101140746	1	515	85.4	2.69025770413749	1	1	-0.00160491879337321	-0.00160491879337321	-0.277341483249921	-0.0571346222822237
PZE-101140678	1	516	85.5	2.69037949065243	1	1	-0.00160492070473639	-0.00160492070473639	-0.277219605247658	-0.0571346222604604
PZE-101143134	1	517	85.7	2.62823118948246	1	1	-0.00189524323833479	-0.00189524323833479	-0.276999332634995	-0.0571341869993174
PZE-101143985	1	518	85.9	2.62841205504058	1	1	-0.00189530081328693	-0.00189530081328693	-0.276810323506849	-0.0571337517455213
PZA00375.4	1	519	86.1	2.62857312026068	1	1	-0.00189530081904454	-0.00189530081904454	-0.276652507633628	-0.0571333165129319
PZE-101142078	1	520	86.3	2.65115502618568	1	1	-0.00189530082479628	-0.00189530082479628	-0.276525800072206	-0.053480938331251
PZE-101143143	1	521	86.4	2.65970923936586	1	1	-0.00189530081905898	-0.00189530081905898	-0.276474081378473	-0.0521636985904254
PZE-101143899	1	522	86.5	2.66631469849985	1	1	-0.00189524343806713	-0.00189524343806713	-0.276430101321007	-0.0511725040296438
PZE-101140981	1	523	86.6	2.73327536114128	1	1	-0.00160505226889696	-0.00160505226889696	-0.276393845213967	-0.0504983705341849
PZE-101140926	1	524	86.7	2.73578852293698	1	1	-0.00160505204027261	-0.00160505204027261	-0.276365297484962	-0.050133291488649
PZE-101143233	1	525	86.8	2.72716389055234	1	1	-0.00164426867845491	-0.00164426867845491	-0.276344441677533	-0.0500703289420791
PZE-101144248	1	526	86.9	2.70621609822012	1	1	-0.00173858192928322	-0.00173858192928322	-0.276331260460707	-0.0500714649132583
PZE-101143916	1	527	87	2.67384031673519	1	1	-0.00189528168528463	-0.00189528168528463	-0.27632573563466	-0.0500726009159873
PZE-101142488	1	528	87.1	2.67382403639848	1	1	-0.00189531400733678	-0.00189531400733678	-0.276327848134879	-0.0500737369411511
PZE-101144740	1	529	87.5	2.26665668221954	1	1	-0.00260699291606892	-0.00260699291606892	-0.276412260349684	-0.119820519902031
PZE-101144184	1	530	87.7	2.07412368096103	1	1	-0.00314186190343335	-0.00314186190343335	-0.276499732584649	-0.178949392963559
PZE-101144585	1	531	87.8	1.98241507270704	1	1	-0.00346900497558933	-0.00346900497558933	-0.276554701665909	-0.216031981290887
PZE-101144658	1	532	88	1.98227657553172	1	1	-0.00346896460036139	-0.00346896460036139	-0.276686977285248	-0.216040930524174
PZE-101145633	1	533	88.3	2.06123657347766	1	1	-0.00279414680727774	-0.00279414680727774	-0.276940825320143	-0.216054355400269
PZE-101145521	1	534	88.4	2.02330371324119	1	1	-0.00309769106573521	-0.00309769106573521	-0.277040109417254	-0.216058830489684
PZE-101143900	1	535	88.6	2.02537264148552	1	1	-0.00307831496702915	-0.00307831496702915	-0.277260498965892	-0.216067780649304
PZE-101144978	1	536	88.8	2.0122116829466	1	1	-0.00306148146235252	-0.00306148146235252	-0.277509772980576	-0.227569288388413
PZE-101146635	1	537	89	2.0262885221318	1	1	-0.00280560909479277	-0.00280560909479277	-0.277787668624831	-0.242131371675007
PZE-101144893	1	538	89.2	2.00613023427281	1	1	-0.00280560074910341	-0.00280560074910341	-0.278093911886467	-0.259906204146777
PZE-101146974	1	539	89.3	1.99541109221704	1	1	-0.00280559657935564	-0.00280559657935564	-0.278257575271118	-0.270018665359197
PZE-101145417	1	540	89.4	1.99524097036376	1	1	-0.00280560866857149	-0.00280560866857149	-0.278428217910835	-0.270019718271269
PZE-101147225	1	541	89.5	1.99506417379926	1	1	-0.00280562075791779	-0.00280562075791779	-0.278605802558786	-0.270020771195475
PZE-101146522	1	542	89.6	1.99488075598509	1	1	-0.00280563284727986	-0.00280563284727986	-0.278790291335184	-0.270021824124018
PZE-101147239	1	543	89.8	1.99448368078725	1	1	-0.00280563282317581	-0.00280563282317581	-0.279179826635605	-0.270037424817273
PZE-101146521	1	544	89.9	1.99427543330194	1	1	-0.00280563281111135	-0.00280563281111135	-0.279384794320277	-0.270045225454078
PZE-101146378	1	545	90	1.91924055899519	1	1	-0.00280550020474524	-0.00280550020474524	-0.279596508476823	-0.358507470726209
PZE-101152364	1	546	90.3	2.19932891297368	1	1	-0.000882712821258402	-0.000882712821258402	-0.280271718030219	-0.739528031588462
PZE-101147322	1	547	90.4	2.15885463149629	1	1	-0.000935940410091707	-0.000935940410091707	-0.28051000353418	-0.888607947015123
PZE-101149388	1	548	90.6	2.1583643848634	1	1	-0.000935950855757373	-0.000935950855757373	-0.281006140268045	-0.888637850751786
PZA03427.1	1	549	90.7	2.16556792817845	1	1	-0.000917463531879159	-0.000917463531879159	-0.281263903754001	-0.888652802651379
PZE-101148471	1	550	90.8	2.15785214607961	1	1	-0.000935956299154217	-0.000935956299154217	-0.281528071316735	-0.888667754411918
PZE-101147248	1	551	90.9	2.15758860155455	1	1	-0.000935958168696183	-0.000935958168696183	-0.281798597844475	-0.88866775590744
PZE-101148422	1	552	91	2.15731925591431	1	1	-0.000935960038238592	-0.000935960038238592	-0.282075437749822	-0.888667757402802
PZE-101149426	1	553	91.1	2.15704492227111	1	1	-0.000935960038404904	-0.000935960038404904	-0.282358544981862	-0.888667758897843
PZE-101150019	1	554	91.2	2.15676499485478	1	1	-0.00093595985582362	-0.00093595985582362	-0.282647873038986	-0.888667760393366
PZE-101149651	1	555	91.3	2.15650465753526	1	1	-0.000935896574555395	-0.000935896574555395	-0.282943374981833	-0.888667760359038
PZE-101150835	1	556	91.4	2.15623881446092	1	1	-0.000935833297923794	-0.000935833297923794	-0.283245003440892	-0.888667415361993
PZE-101153809	1	557	91.6	2.62406381104209	1	1	-0.000271461050090904	-0.000271461050090904	-0.283866448376946	-0.881768747205575
PZE-101148240	1	558	91.7	2.61740131111667	1	1	-0.000276206076444296	-0.000276206076444296	-0.284186168089603	-0.878320615770877
PZE-101152275	1	559	91.8	0.254107469566117	1	1	1	1	-0.284511820817864	-0.87487397121712
PZE-101152241	1	560	91.9	0.25352687334998	1	1	1	1	-0.284511853679122	-0.881759284048105
PZE-101150254	1	561	92	0.252979774731909	1	1	1	1	-0.284511886541688	-0.888648483688599
PZE-101150253	1	562	92.3	0.252980586602295	1	1	1	1	-0.284511985132198	-0.888636612166794
PZE-101152374	1	563	92.4	0.257309247309042	1	1	1	1	-0.284512017996098	-0.842377449178839
PZE-101152239	1	564	92.5	3.32134515709273	1	1	-0.000168801623345094	-0.000168801623345094	-0.284512050859273	1
PZE-101152216	1	565	92.6	3.32134516106115	1	1	-0.000168801607680069	-0.000168801607680069	-0.284512083722346	1
PZE-101153599	1	566	92.7	3.01805031836626	1	0.226085440995436	-0.000209549203170623	-0.000209549203170623	-0.284512116584073	0.226085440995436
PZE-101150477	1	567	93	3.028704950837	1	0.218008621955075	-0.0002095721309745	-0.0002095721309745	-0.284512116594159	0.218008621955075
PZE-101150294	1	568	93.1	3.03225169808133	1	0.215397018148903	-0.000209579775467317	-0.000209579775467317	-0.284512116597206	0.215397018148903
PZE-101153717	1	569	93.2	3.16389415357368	1	0.0385011127192649	-0.000209587420804569	-0.000209587420804569	-0.2845121166006	-0.718159652919648
PZE-101151184	1	570	93.3	3.17452631348119	1	0.0376406200708083	-0.000207783092789682	-0.000207783092789682	-0.284512116661333	-0.718839134183896
PZE-101153556	1	571	93.5	3.18689889538781	1	0.0360010039549832	-0.000209078990714762	-0.000209078990714762	-0.284512116782702	-0.72022829802173
PZE-101151991	1	572	94	2.68506539955347	1	1	-0.000244069075212794	-0.000244069075212794	-0.284515148656659	-0.723875772857212
PZE-101155685	1	573	94.3	2.87396352112621	1	1	-0.000293340579147872	-0.000293340579147872	1	-0.726182211320914
PZE-101155429	1	574	94.4	2.87378754985105	1	1	-0.000293352477025222	-0.000293352477025222	1	-0.726970365628642
PZE-101155635	1	575	94.7	2.90061714407744	1	1	-0.000274306320415807	-0.000274306320415807	1	-0.729391973231311
PZE-101155676	1	576	94.8	2.90763044632588	1	1	-0.00026951154571464	-0.00026951154571464	1	-0.730217992780155
PZE-101152935	1	577	94.9	2.65148340118335	1	1	-0.00026550864003394	-0.00026550864003394	-0.284520607358808	-0.731053297198192
PZE-101154578	1	578	95.1	0.27403196750797	1	1	1	1	-0.284521820350649	-0.732751441770934
PZE-101152449	1	579	95.3	0.273690307217977	1	1	1	1	-0.284523033238772	-0.734485738253475
PZE-101155376	1	580	95.4	0.27351784264967	1	1	1	1	-0.284523639632832	-0.735366221166609
PZE-101154857	1	581	95.5	0.273344337957832	1	1	1	1	-0.284524245986174	-0.736255469355144
PZE-101156510	1	582	95.6	0.266823404505831	1	1	1	1	-0.290754850943116	-0.737153385806372
PZE-101155236	1	583	95.7	0.260145511899082	1	1	1	1	-0.297320227163319	-0.738059870665901
PZE-101160296	1	584	95.9	0.246381770980494	1	1	1	1	-0.311474329082278	-0.739898132305148
PZE-101157104	1	585	96.2	0.999711264841544	1	0.0224080395528435	1	1	-0.335305842911194	-0.742717134294779
PZE-101156315	1	586	96.3	0.997272874703879	1	0.0221437572720818	1	1	-0.343945461528346	-0.743672780695673
PZE-101159648	1	587	96.4	0.994655490958797	1	0.0218926814779288	1	1	-0.35292991325212	-0.744636221856322
PZE-101158012	1	588	96.8	0.982714621353739	1	0.021014116579453	1	1	-0.392212304134384	-0.748565492368939
PZE-101156458	1	589	96.9	0.979440012664777	1	0.0208244167290743	1	1	-0.402829806566418	-0.749566057020663
PZE-101154963	1	590	97	0.976240378809059	1	0.0206461307826772	1	1	-0.413745157943092	-0.749566157238958
PZE-100001836	1	591	97.1	0.972969460168628	1	0.0204789943062197	1	1	-0.424945426383918	-0.749566257458446
PZB01156.2	1	592	97.2	0.969640596703548	1	0.0203227522458027	1	1	-0.436416385648018	-0.74956635767852
PZE-100001718	1	593	97.3	2.43581168720351	1	0.0201771587442748	-0.00210173765635302	-0.00210173765635302	-0.436417545889553	-0.749566457897761
PZE-101159556	1	594	97.4	2.43580917373457	1	0.0201771447080457	-0.00210175040720273	-0.00210175040720273	-0.436418706133475	-0.749566558116509
PZE-101156159	1	595	97.5	2.43580735794116	1	0.0201771447066352	-0.00210176315834854	-0.00210176315834854	-0.436418706249431	-0.749564548681769
PZE-101159756	1	596	97.6	2.439195432562	1	0.0201771447052459	-0.0021017759096934	-0.0021017759096934	-0.436418706365624	-0.729560967101029
PZE0005896632	1	597	97.7	2.44287504298104	1	0.0201771447038257	-0.00210164459710205	-0.00210164459710205	-0.436418706365473	-0.709757131568474
PZE-101157214	1	598	98.1	3.30355197649987	1	0.0201771447038276	-0.000205495817590107	-0.000205495817590107	-0.436418706365151	-0.633163663009905
PZB00400.1	1	599	98.2	3.31187830258231	1	0.0201771447038158	-0.000203672630224028	-0.000203672630224028	-0.436418706365129	-0.614813257990788
PZE-101158162	1	600	98.3	3.31285176064191	1	0.0201771447038447	-0.00020197425024604	-0.00020197425024604	-0.436418705543298	-0.622461954868259
PZE-101160298	1	601	98.5	2.46598462265434	1	1	-0.000342118728930418	-0.000342118728930418	-0.436418703900412	-0.637947397141603
PZE-101159248	1	602	98.6	2.35455059404701	1	1	-0.000456497177435566	-0.000456497177435566	-0.436418703078151	-0.645780440947104
PZE-101157898	1	603	98.7	2.35580450108986	1	1	-0.000452565136684124	-0.000452565136684124	-0.436418702256686	-0.653671122729266
PZE-101159840	1	604	98.8	1.78378047030244	1	1	-0.00209969397295329	-0.00209969397295329	-0.436418701434791	-0.65648864587399
PZE-101160868	1	605	98.9	1.78286965611747	1	1	-0.00210003595728359	-0.00210003595728359	-0.436418700613197	-0.659982958181871
PZE-101161396	1	606	99	1.78180834556238	1	1	-0.00210037800210727	-0.00210037800210727	-0.436418699791151	-0.664154646386309
PZE-100001759	1	607	99.1	1.78060664606621	1	1	-0.00210072010469764	-0.00210072010469764	-0.43641869896945	-0.668992638011089
PZE-101161082	1	608	99.2	1.80585757474596	1	1	-0.00195651180164758	-0.00195651180164758	-0.43641048251126	-0.672287449988748
PZE-101158245	1	609	99.3	1.83114903860922	1	1	-0.00182224434613376	-0.00182224434613376	-0.436402266089164	-0.675625070216843
PZE-101161893	1	610	99.4	1.44126890915343	1	1	-0.0825256839971633	-0.0109524710742679	-0.436394049768832	-0.679055522516942
PZE-101160941	1	611	99.6	1.72758263113305	1	0.02017714470385	-0.0872421115420239	-0.0346371999116264	-0.436377617696335	-0.687708570824348
PZE-101161896	1	612	99.8	1.80667249438533	1	0.0201771447038296	-0.0872419355296624	-0.0346411156733686	-0.301742636628248	-0.698502377433425
PZE-101160748	1	613	99.9	1.80466826104259	1	0.0201771447038467	-0.0872418475300512	-0.0346430737030622	-0.301737340275701	-0.709512120158804
PZB01077.3	1	614	100.2	2.12402643612635	1	0.0201771447038361	-0.079385608183774	-0.0361218920136497	-0.301721451915729	1
PZE-101161566	1	615	100.3	2.1245432278802	1	0.020177144703819	-0.077649468669126	-0.0368344752961947	-0.30171615616974	1
PZE-101165483	1	616	100.4	2.12338633482506	1	0.0201771447038309	-0.0763407715457803	-0.0376649367437389	-0.300775382791557	1
