mk.names	chr	pos.ind	pos.cM	log10pval	F353	UH250	Mo17	W117	EC169	B73
PZE-101088646	1	402	70	1.28623254738499	1	-0.0705642363706128	-0.33932707156401	0.166059246298037	-0.485355052360533	-0.0360557738061724
PZE-101085546	1	403	70.1	1.28623166501161	1	-0.0705642367714036	-0.339328463479838	0.166059246316474	-0.485355048276463	-0.0360557738997392
PZE-101086075	1	404	70.2	1.28624800613207	1	-0.0705642548398897	-0.339329924346231	0.166059246334998	-0.485355137707881	-0.0360535814765173
PZE-101088004	1	405	70.3	1.28626434695461	1	-0.0705642729094689	-0.339331385240817	0.166059246353466	-0.485355227134588	-0.0360513892330314
PZE-101087969	1	406	70.4	1.28628068734794	1	-0.0705642909799042	-0.356304071128049	0.166059246372071	-0.485355316555919	-0.0347615824095701
PZE-101087212	1	407	70.5	1.28629995407912	1	-0.0705643103469091	-0.356304162549801	0.166059246390439	-0.485349841496595	-0.034759474685688
PZE-101087156	1	408	70.6	1.2863192200741	1	-0.0705643297144117	-0.3563042539694	0.166059246409	-0.485344366622913	-0.0347573671869668
PZE-101089042	1	409	70.7	1.4411348032399	1	-0.0707780582912529	-0.357124914586653	0.166059431349095	-0.4408695047516	-0.0216596926596249
PZE-101090321	1	410	70.8	1.11512066540363	1	-0.226487052501069	-0.377995301184554	0.167968283647533	-0.439018467167741	-0.0224777107763097
PZE-101089347	1	411	70.9	1.09319945293989	1	-0.226640310022378	-0.416816216063565	0.169998034695372	-0.438381088825399	-0.0224673682070489
PZE-101089572	1	412	71	1.07245040798194	1	-0.226791452183755	-0.458758982661872	0.17215109245252	-0.43775968792263	-0.0224570745739782
PZE-101089776	1	413	71.2	1.0351245607716	1	-0.227026763178152	-0.551364360456327	0.176836357951113	-0.436576649828222	-0.0224369340004154
PZE-101091532	1	414	71.3	1.24897747411271	1	-0.167325201313936	-0.601259716402195	0.179372943448058	-0.167325201313936	-0.0224052188834156
PZE-101092015	1	415	71.4	1.25096181660601	1	-0.156254370585714	-0.653351178304712	0.182041566204371	-0.156254370585714	-0.0223910942373786
PZE-101089182	1	416	71.5	1.25503462609395	1	-0.145865638816973	-0.707062890154696	0.184844121302904	-0.145865638816973	-0.0223772054330226
PZE-101091104	1	417	71.6	1.23263487228274	1	-0.147750608627556	-0.779099408538051	0.187782363079203	-0.147750608627556	-0.022638163266794
PZE-101092276	1	418	71.7	1.21805488655387	1	-0.149778140045208	-0.779108760978408	0.190857892125385	-0.149778140045208	-0.0231279708540174
PZE-101092091	1	419	71.8	1.20280839880336	1	-0.151832126177967	-0.779115841373214	0.194072142401519	-0.151832126177967	-0.0236742949027905
PZE-101089901	1	420	71.9	1.18691887666926	1	-0.153912592903749	-0.779120675260192	0.197426368579941	-0.153912592903749	-0.0242797672328386
PZE-101091544	1	421	72	1.17041006801552	1	-0.156020994421862	-0.77912330003878	0.200921633755136	-0.156020994421862	-0.0249471824875181
PZE-101091535	1	422	72.2	1.13564906714745	1	-0.160323872657784	-0.779122106765803	0.208338505470859	-0.160323872657784	-0.0264798217508532
PZE-101093610	1	423	72.3	0.928259262756331	1	-0.19705236951682	-0.77929014575779	0.212261177500508	-0.431468382612245	-0.0273690848292008
PZE-101092089	1	424	72.4	0.909248714334532	1	-0.201945622869847	-0.779286451639523	0.216326999634463	-0.43104883685943	-0.0283171639064184
PZE-101091094	1	425	72.5	0.88990570466942	1	-0.206941365602783	-0.77928073592305	0.220535914912235	-0.430634440587094	-0.0293435668597832
PZE-101097442	1	426	72.6	0.874624466280402	1	-0.212040093705336	-0.779273076582423	0.220536342966343	-0.430225902547303	-0.0304519765091656
PZE-101097093	1	427	72.7	0.85908862490937	1	-0.217242215489478	-0.779263556843334	0.220536771033819	-0.429823898914372	-0.0316461895261656
PZE-101091689	1	428	72.8	0.843328851580296	1	-0.222548047746554	-0.779252265024279	0.220537199111264	-0.42942906964535	-0.032930101342303
PZE-101091269	1	429	72.9	0.838074049054654	1	-0.227896683753646	-0.779278348537065	0.220537627195304	-0.429405620975132	-0.0329323756753847
PZE-101093132	1	430	73	0.838070832348245	1	-0.227897220792993	-0.779278342178555	0.220538055282478	-0.429405587577215	-0.0329326599516122
PZE-101092403	1	431	73.1	0.838070716379299	1	-0.227897736714694	-0.779278348407763	0.220538483369317	-0.429405578767667	-0.032932559162978
PZE-101093577	1	432	73.2	0.83807060040422	1	-0.227898252641808	-0.779278354709557	0.220538911452446	-0.429405569957007	-0.0329324583745739
PZE-101091849	1	433	73.3	0.838070484432077	1	-0.22789876857029	-0.779278361011352	0.220539339528502	-0.429405561146557	-0.0329323575871294
PZE-101093841	1	434	73.4	0.838069550028207	1	-0.227899290567735	-0.779278363810014	0.22053976759397	-0.429405557196933	-0.032932357790006
PZE-101093920	1	435	73.5	0.8380689589044	1	-0.227899814205518	-0.779279093130295	0.22053976763677	-0.429405545205332	-0.0329323587978461
PZE-101097273	1	436	73.6	0.837375259255725	1	-0.227749474107331	-0.786686774181675	0.220539767679622	-0.429308481759255	-0.0329397237312223
PZE-101099335	1	437	73.7	0.837583987393082	1	-0.227604789841709	-0.786189295592989	0.220539767830257	-0.429297595453005	-0.0329384554975996
PZE-101094004	1	438	73.8	0.837543096340474	1	-0.227696768225158	-0.78569058341255	0.220539767980726	-0.429313820066332	-0.0329384023755582
PZE-101097271	1	439	73.9	0.8374922747989	1	-0.227799071135392	-0.785193110418242	0.220539768131265	-0.429329984567869	-0.0329383528009939
PZE-101094046	1	440	74	0.837431562513549	1	-0.227911673744719	-0.784696886145526	0.220539768281917	-0.429346087127657	-0.0329383067105707
PZE-101098535	1	441	74.1	0.837623053779612	1	-0.22791747473149	-0.770819372744378	0.220541273670746	-0.429312537431266	-0.0331123535849115
PZE-101094075	1	442	74.2	0.837782809514001	1	-0.227924179933528	-0.769559608455383	0.220542779115354	-0.429274652261031	-0.0331119492120974
PZE-101098315	1	443	74.3	0.771110484813957	1	-0.227802369816577	-0.77953247755948	0.220544284603883	-0.404361379696647	-0.0444152879274113
PZE-101099841	1	444	74.4	0.693117068170308	1	-0.230844838980559	-0.77825366669854	0.22054579012428	-0.380868581166851	-0.0626362678510506
PZE-101099237	1	445	74.5	0.611201764349157	1	-0.236924693300472	-0.772617197182479	0.220547295664492	-0.358937719486634	-0.0905491958623392
PZE-101097858	1	446	74.6	0.621524349883017	1	-0.236952711372648	-0.772425524567209	0.220548801212267	-0.339353565689597	-0.0905310613814816
PZE-101095685	1	447	74.7	0.631796404866575	1	-0.236980763225274	-0.772533137938834	0.220550306755926	-0.321284124571097	-0.0905115479939738
PZE-101098508	1	448	74.8	0.641908111172256	1	-0.23700855639349	-0.77293157911136	0.220551812283267	-0.304730076152311	-0.0904908956682071
PZE-101096356	1	449	74.9	0.637166199338196	1	-0.237035911818796	-0.773609204658429	0.236616834143777	-0.289668640297979	-0.0904659429070991
PZE-101095987	1	450	75	0.637843785108669	1	-0.237035902948579	-0.773609264665735	0.235834719766083	-0.289673916762413	-0.0904658671236773
PZE-101098864	1	451	75.1	0.638520422630271	1	-0.237035894077704	-0.773609324676614	0.235057007061611	-0.289679193495052	-0.090465791340806
PZE-101095024	1	452	75.2	0.639195674895854	1	-0.237035885696779	-0.773609396907639	0.234283691569561	-0.289684456054988	-0.0904658777645388
PZE-101094236	1	453	75.3	0.639869928382977	1	-0.237035877315426	-0.773609469140883	0.233514768559012	-0.289689718797935	-0.0904659641887776
PZE-101098698	1	454	75.4	0.593225552982345	1	-0.236917856558505	-0.773453161807108	0.232750233071163	-0.373050051069657	-0.0905351975785995
PZE-101094436	1	455	75.5	0.581373626017425	1	-0.23691785657773	-0.773453162011026	0.246881008222103	-0.37305003489387	-0.0905351975771123
PZE-101096127	1	456	75.6	0.569320227241725	1	-0.236917856597155	-0.773453162213961	0.262423415071972	-0.373050018719385	-0.0905351975673888
PZE-101098418	1	457	75.7	0.557178994975425	1	-0.23691785661962	-0.773453162417199	0.279416718198439	-0.373050002547179	-0.0905351975578216
PZE-101095712	1	458	75.8	0.591536288698756	1	-0.237036163950836	-0.773609884085237	0.297881490336618	-0.289580582876915	-0.0904658639724158
PZE-101099084	1	459	75.9	0.591486266140246	1	-0.238316578117592	-0.773599104152445	0.29602529238393	-0.289778144315037	-0.0904765320967463
PZE-101112724	1	460	76	0.574282704250067	1	-0.241598016331372	-0.790881287752299	0.31641401021764	-0.28991887180826	-0.0904865198501927
PZE-101095752	1	461	76.1	0.562205077766701	1	-0.241437736188348	-0.789927333525976	0.338336720366098	-0.289914521829725	-0.0904861106210887
PZE-101096275	1	462	76.2	0.562430263796945	1	-0.241280371715676	-0.788974932085671	0.338338988063997	-0.289910128264511	-0.0904858101224641
PZE-101094774	1	463	76.3	0.562654717647088	1	-0.241125920998455	-0.788024093454263	0.338338988290861	-0.289905700966785	-0.0904855099973927
PZE-101095031	1	464	76.4	0.558451518531959	1	-0.246214002189548	-0.787073909508459	0.338338988290666	-0.290099100126922	-0.0904987583353556
PZE-101100634	1	465	76.5	0.551336812927917	1	-0.253372391034053	-0.801440653303497	0.338338988290771	-0.290229289712754	-0.0905108084259231
PZE-101105662	1	466	76.6	0.550077909446138	1	-0.25338534401931	-0.816116060185618	0.338338987925793	-0.290179106144693	-0.0905086124830485
PZE-101101899	1	467	76.7	0.54890698334362	1	-0.253399254365773	-0.831063944418331	0.3383389875611	-0.290124880238827	-0.0905061455832712
PZE-101095906	1	468	76.8	0.547830963285781	1	-0.253414051808027	-0.846239514369285	0.338338987196003	-0.290066907497809	-0.0905034210877749
PZE-101121148	1	469	76.9	0.546860200438132	1	-0.25342966633492	-0.861595423170353	0.338338986831115	-0.290005475613896	-0.0904986633628172
PZE-101101030	1	470	77	0.546972518691607	1	-0.253428729421324	-0.859794158263381	0.338338986466332	-0.29001277778876	-0.090497231066735
PZE-101111849	1	471	77.1	0.588747743970445	1	-0.253569982797244	-0.876294268854689	0.338335337779451	-0.289320949391086	-0.0752153279640396
PZE-101106425	1	472	77.2	0.630952915716737	1	-0.253710983732936	-0.897042252650849	0.338331689163532	-0.288574248155509	-0.0627389737852498
PZE-101107966	1	473	77.3	0.673310528236277	1	-0.252218253865639	-0.897246093516981	0.338328040647429	-0.287857368108014	-0.053069379079298
PZE-101103135	1	474	77.4	0.714014111132132	1	-0.25226433448533	-0.897441304006294	0.338324392260447	-0.287115527642506	-0.0451469979302208
PZE-101116342	1	475	77.5	0.932769906250668	1	-0.252593573043267	-0.898393224422092	0.307058194970092	-0.281822925409606	-0.0214898798725081
PZE-101112699	1	476	77.6	0.93290650578548	1	-0.252592342294505	-0.898393509826974	0.307283183419685	-0.281820569146042	-0.0214674643101259
PZE-101123702	1	477	77.7	0.933038457692112	1	-0.252590963273953	-0.898393419808391	0.307509130452343	-0.28181825902441	-0.0214454051640058
PZE-101109236	1	478	77.8	0.933165694389483	1	-0.252589581151106	-0.898393403710866	0.307736034163309	-0.281815875684674	-0.0214237022427552
PZE-101117125	1	479	77.9	0.933287655396784	1	-0.252588558399748	-0.898392872399235	0.307963892606392	-0.281813772306822	-0.0214023551666156
PZE-101109101	1	480	78	0.933405772873838	1	-0.252586806232472	-0.898393043440646	0.308192703792672	-0.281811226950341	-0.0213813633154648
PZE-101120516	1	481	78.1	1.05412621262387	1	-0.252713418449003	-0.89831792294857	0.146351803817998	-0.282225339336655	-0.0256107891493375
PZE-101120556	1	482	78.2	1.05412229760928	1	-0.252713430069881	-0.898317929585188	0.146346212946456	-0.282225466330326	-0.0256120031047247
PZE-101106839	1	483	78.3	0.903728337493356	1	-0.252718875034754	-0.898078002379984	0.20485039289975	-0.282963343034954	-0.0330350095065712
PZE-101112285	1	484	78.4	0.747963717008196	1	-0.252707503851415	-0.897768102397852	0.287297438789589	-0.283861077518836	-0.0451999037557353
PZE-101106075	1	485	78.5	0.749640440624109	1	-0.252704105417216	-0.897773085784935	0.287910194060005	-0.283840969044832	-0.0448293645048682
PZE-101113797	1	486	78.6	0.831190193099958	1	-0.252717076389729	-0.898082209716407	0.287605151152283	-0.282948061413364	-0.0328386943355452
PZE-101107243	1	487	78.7	0.831437181722392	1	-0.252715189449965	-0.898082346626539	0.28789108382167	-0.282945060091355	-0.0327827895846661
PZE-101121953	1	488	78.8	1.05491412910342	1	-0.252712295951156	-0.898317866196566	0.145876011072274	-0.282225492362634	-0.0256124953496892
PZE-101116837	1	489	78.9	1.06418664677216	1	-0.24514415177477	-0.89831346456261	0.145866447852033	-0.281866669453034	-0.0254213135039123
PZE-101124014	1	490	79	1.0666745052543	1	-0.245110458023229	-0.898334898034542	0.145866446905137	-0.281474976795412	-0.0252268962654905
PZE-101123982	1	491	79.1	1.06667425420851	1	-0.245110806369166	-0.89833490125659	0.145866541291796	-0.281474938770357	-0.025226878007972
PZE-101116338	1	492	79.2	1.06510104820899	1	-0.244974090973953	-0.898333604250046	0.146814296828799	-0.281490459707593	-0.025234319365675
PZE-101119758	1	493	79.3	1.06669149308122	1	-0.245041419529447	-0.898334371376515	0.145866541291696	-0.281482659136724	-0.0252305773214705
PZE-101126806	1	494	79.4	1.06667444652656	1	-0.245111517852923	-0.898335148370306	0.145866446904961	-0.281474855775912	-0.0252268204553144
PZE-101121829	1	495	79.5	1.06668313090615	1	-0.245111517976601	-0.898334936530646	0.145866446895443	-0.281474896049482	-0.0252260374019262
PZE-101127876	1	496	79.6	1.14862278441134	1	-0.245036396146129	-0.898585157328881	0.145866446891095	-0.28198850283749	-0.0188783634479996
PZE-101131871	1	497	79.7	1.14830614286638	1	-0.245027104730365	-0.878254474870521	0.145866630209673	-0.282084470088926	-0.0189729350089711
PZE-101127874	1	498	79.8	1.1450135942157	1	-0.245017581355695	-0.858297808346389	0.147714680887236	-0.282182646121432	-0.0190685709928267
PZE-101116337	1	499	79.9	1.16201330452372	1	-0.237719912637006	-0.839014329675024	0.149593023469578	-0.263753087636736	-0.0193060017274043
PZE-101129085	1	500	80	1.237843243769	1	-0.237727189209908	-0.820743812417191	0.147714680896537	-0.251962742750048	-0.0156746644278873
PZE-101129171	1	501	80.1	1.27935296518674	1	-0.237620510257311	-0.820803164396538	0.145866630227958	-0.252931258896724	-0.013724702769938
PZE-101129154	1	502	80.2	1.27935512494571	1	-0.237620741069938	-0.820806275486584	0.145866446909396	-0.252931297977687	-0.0137245910386685
PZE-101129358	1	503	80.3	1.27630026718729	1	-0.237612210899079	-0.858463087429178	0.145866446891046	-0.252713134668169	-0.0137246303929683
PZE-101127891	1	504	80.4	1.27371196828796	1	-0.23740130148167	-0.898511691801378	0.145866446872734	-0.253074407113458	-0.0137184366334262
PZE-101127101	1	505	80.5	1.11295955646767	1	-0.23757480501701	-0.897992697887182	0.145866446872804	-0.253715642616824	-0.0238435561287815
PZE-101126587	1	506	80.6	1.2503243748143	1	-0.237831481810122	-0.89829461768488	0.145866446895538	-0.0171637133133906	-0.0171637133133906
PZE-101128201	1	507	80.7	1.38205067314333	1	-0.237844676176786	-0.821126320804648	0.145866446895449	-0.011552483528585	-0.011552483528585
PZE-101128150	1	508	80.8	1.38206175574452	1	-0.23784467635184	-0.821119180869786	0.145866446895509	-0.0115521114768763	-0.0115521114768763
PZE-101130292	1	509	80.9	1.3820728378022	1	-0.237844676526426	-0.821112041090542	0.145866446895472	-0.0115517394580388	-0.0115517394580388
PZE-101131597	1	510	81	1.38207265779085	1	-0.237844677166609	-0.821112039746252	0.145866447091158	-0.0115517459066019	-0.0115517459066019
PZE-101131917	1	511	81.1	1.38207247777893	1	-0.237844677806534	-0.82111203840245	0.145866447286743	-0.0115517523552047	-0.0115517523552047
PZE-101129465	1	512	81.2	1.38207229776892	1	-0.237844678446411	-0.821112037058356	0.145866447482274	-0.0115517588037494	-0.0115517588037494
PZE-101129681	1	513	81.3	1.38209226442583	1	-0.237848141552111	-0.821112106099219	0.145866447677909	-0.011550905774956	-0.011550905774956
PZE-101133356	1	514	81.4	1.5184901573162	1	-0.290592175882594	-0.821703620901491	0.145866447850771	-0.0065032135029337	-0.0065032135029337
PZE-101133561	1	515	81.5	1.51848922332579	1	-0.290606299857502	-0.821703682049151	0.145866448046296	-0.00650299542151	-0.00650299542151
PZE-101130117	1	516	81.6	1.4627943112693	1	-0.368456426486009	-0.821907270416206	0.145866448264613	-0.00649256883273086	-0.00649256883273086
PZE-101135343	1	517	81.7	1.38420424287195	1	-0.462217638473339	-0.821946606248356	0.145868403982345	-0.00711581193324717	-0.00711581193324717
PZE-101137456	1	518	81.8	1.30359646560123	1	-0.570426026482704	-0.82188589757041	0.14587035976628	-0.00808533118089583	-0.00808533118089583
PZE-101136406	1	519	81.9	1.25303822091313	1	-0.570499150000357	-0.821646085050575	0.145872315600847	-0.00947036147706093	-0.00947036147706093
PZE-101136081	1	520	82	1.25743202500885	1	-0.570487662600638	-0.821671010831567	0.145874271470434	-0.00934049778867807	-0.00934049778867807
PZE-101136292	1	521	82.1	1.29071057495856	1	-0.487308795829213	-0.821602950345537	0.145876227359256	-0.00920816081645559	-0.00920816081645559
PZE-101133357	1	522	82.2	1.32920557209475	1	-0.41205631461505	-0.821510222514905	0.145878183251617	-0.00908508796684038	-0.00908508796684038
PZE-101137733	1	523	82.3	1.25171122844753	1	-0.414836029641135	-0.821304680959354	0.167257642039448	-0.0102624891945113	-0.0102624891945113
PZE-101133073	1	524	82.4	1.21147043293297	1	-0.348094613541726	-0.820944157521818	0.192566993820277	-0.0116952911986844	-0.0116952911986844
PZE-101134601	1	525	82.5	1.17330112673156	1	-0.290538790319097	-0.820555935674079	0.222186582558489	-0.0134280071414858	-0.0134280071414858
PZE-101133488	1	526	82.6	1.13765142853341	1	-0.290533498904065	-0.820555923954345	0.256394031970243	-0.0134280317104972	-0.0134280317104972
PZE-101134461	1	527	82.7	1.10376595416648	1	-0.290528207578984	-0.820555912232176	0.295318721320438	-0.0134280562963729	-0.0134280562963729
PZE-101133891	1	528	82.8	1.1149524280037	1	-0.290632415579033	-0.820700027476317	0.295322849904128	-0.0129481634687331	-0.0129481634687331
PZE-101134204	1	529	83	1.11494494463151	1	-0.290639388109215	-0.820700049393183	0.29532285073001	-0.0129482390904906	-0.0129482390904906
PZE-101136090	1	530	83.1	1.08737952529717	1	-0.327381862940421	-0.820762531559136	0.295322851142819	-0.0129470941663964	-0.0129470941663964
PZE-101135589	1	531	83.2	1.04764187920037	1	-0.368183521709942	-0.820746623135915	0.295322851555841	-0.0135339020025108	-0.0135339020025108
PZE-101134523	1	532	83.4	1.0202062724262	1	-0.46192347544048	-0.821013321733769	0.295322851555904	-0.0127129150539323	-0.0127129150539323
PZE-101133702	1	533	83.5	0.981993662624345	1	-0.514467914066603	-0.820986809676189	0.295322851555878	-0.0134899920999274	-0.0134899920999274
PZE-101139064	1	534	83.6	0.94302737259925	1	-0.57035385035837	-0.820933103759513	0.295322851555904	-0.0144720779472836	-0.0144720779472836
PZE-101137688	1	535	83.8	0.90320505148877	1	-0.570635921348566	-0.820705588354911	0.295322851555866	-0.0165211289445478	-0.0165211289445478
PZE-101138606	1	536	83.9	0.89819954897419	1	-0.570411112505337	-0.888246038344205	0.295322851555954	-0.0165043232627251	-0.0165043232627251
PZE-101140284	1	537	84	0.895738550053192	1	-0.57015944554344	-0.957537125689579	0.295322851555954	-0.0164855418240435	-0.0164855418240435
PZE-101136791	1	538	84.1	0.895910642610402	1	-0.569883853736343	0.972380952663729	0.295322851555878	-0.0164650156667442	-0.0164650156667442
PZE-101137864	1	539	84.2	0.899160269368318	1	-0.571000921363632	0.902551675693314	0.295322851555753	-0.0163976175047479	-0.0163976175047479
PZE-101140439	1	540	84.3	0.880901482294415	1	-0.578088122467654	0.833967959310436	0.295322851555878	-0.0176072847177431	-0.0176072847177431
PZE-101138971	1	541	84.4	0.880897980414675	1	-0.578089118800357	0.833961196275832	0.295322851555904	-0.0176075126213874	-0.0176075126213874
PZE-101140149	1	542	84.5	0.880894478326743	1	-0.578090115191844	0.833954433154715	0.295322851555828	-0.0176077405416991	-0.0176077405416991
PZE-101140869	1	543	84.6	0.880890976057195	1	-0.578091111634011	0.833947670001383	0.295322851555941	-0.017607968476929	-0.017607968476929
PZE-101137977	1	544	84.7	0.88089349392883	1	-0.578091088896831	0.83394089663423	0.295322851555816	-0.0176078560480826	-0.0176078560480826
PZE-101140691	1	545	84.9	0.880898529534673	1	-0.578091043423141	0.833927350181999	0.295322851555803	-0.0176076312041644	-0.0176076312041644
PZE-101141819	1	546	85	0.88089852982061	1	-0.578091043682956	0.833927349501979	0.29532285154589	-0.017607631187079	-0.017607631187079
PZE-101141173	1	547	85.1	0.880898530106277	1	-0.578091043942632	0.833927348821429	0.295322851535927	-0.017607631170017	-0.017607631170017
PZE-101141594	1	548	85.2	0.880898530391867	1	-0.578091044202516	0.833927348141515	0.295322851525939	-0.0176076311529538	-0.0176076311529538
PZE-101140746	1	549	85.4	0.88089853096325	1	-0.578091044721693	0.833927346781262	0.295322851505913	-0.0176076311188298	-0.0176076311188298
PZE-101140678	1	550	85.5	0.880898869600438	1	-0.578093663998488	0.833927319253292	0.295322751842835	-0.0176075729118734	-0.0176075729118734
PZE-101143122	1	551	85.6	0.876937370482956	1	-0.611205233017006	0.833893531622442	0.294607661817921	-0.0173659075192437	-0.0173659075192437
PZE-101143134	1	552	85.7	0.859123168809211	1	-0.656880533990865	0.833870243309339	0.294473134680384	-0.0178173210622152	-0.0178173210622152
PZE-101143985	1	553	85.9	0.857923368973878	1	-0.656890672226612	0.833870236888886	0.2960395846902	-0.0178172748612191	-0.0178172748612191
PZA00375.4	1	554	86.1	0.854800181468421	1	-0.656900811040848	0.833870230469069	0.30017222311108	-0.0178172286994061	-0.0178172286994061
PZE-101141596	1	555	86.3	0.84023556476599	1	-0.656927070334717	0.833900431830207	0.306951102458843	-0.0184047829756009	-0.0184047829756009
PZE-101143143	1	556	86.4	0.830877380663419	1	-0.656940444412969	0.833924535830468	0.311335859784238	-0.018797702305881	-0.018797702305881
PZE-101143899	1	557	86.5	0.820212604380564	1	-0.656948875695708	0.83395452402856	0.316374952156776	-0.0192601943398134	-0.0192601943398134
PZE-101142999	1	558	86.6	0.80830320515151	1	-0.65695742598196	0.83399025355057	0.322054609397496	-0.0197958673638112	-0.0197958673638112
PZE-101143423	1	559	86.7	0.799428862578764	1	-0.656966075539981	0.834031530865587	0.322054054181628	-0.020408239214867	-0.020408239214867
PZE-101143233	1	560	86.8	0.790947500566042	1	-0.656974804473158	0.834078118981444	0.32025901714246	-0.021101098755805	-0.021101098755805
PZE-101144248	1	561	86.9	0.792090127485433	1	-0.656974808814022	0.834078142016795	0.318574792051645	-0.0211014833001694	-0.0211014833001694
PZE-101143916	1	562	87	0.816919181016785	1	-0.656961753873162	0.834040312341467	0.317002466530147	-0.0194487204394724	-0.0194487204394724
PZE-101142488	1	563	87.1	0.841709705721879	1	-0.656948556315732	0.834003475755863	0.315542964653306	-0.0179351187186108	-0.0179351187186108
PZE-101144531	1	564	87.4	0.808280949552096	1	-0.656963860912406	0.834433351976915	0.318114467073853	-0.019977946928787	-0.019977946928787
PZE-101144740	1	565	87.5	0.794780971853204	1	-0.656969146153059	0.834584988056326	0.319045154203022	-0.0208802912828697	-0.0208802912828697
PZE-101145625	1	566	87.6	0.780199946741311	1	-0.656974444605955	0.834739727035652	0.320012294988762	-0.0219079477555648	-0.0219079477555648
PZE-101144184	1	567	87.7	0.76461069759987	1	-0.65697971483918	0.834896875768766	0.321015678393197	-0.023070859376403	-0.023070859376403
PZE-101144585	1	568	87.8	0.748094072182499	1	-0.656984920560054	0.835055721129392	0.322055075380914	-0.02437974613784	-0.02437974613784
PZE-101145633	1	569	88.3	0.860178442363063	1	-0.656999839780242	0.834924643829255	0.322055604090707	-0.0165878258998956	-0.0165878258998956
PZE-101147747	1	570	88.4	1.00809340873581	1	-0.656907536137505	0.83478956465305	0.322055709834697	-0.0101699367833218	-0.0101699367833218
PZE-101143900	1	571	88.6	1.00810546863998	1	-0.656906390470342	0.834786334055845	0.322055921317749	-0.0101695515335662	-0.0101695515335662
PZE-101144978	1	572	88.8	1.04690030297416	1	-0.656879804474274	0.83460330242363	0.322055922384923	-0.00897149142166098	-0.00897149142166098
PZE-101146635	1	573	89	1.08209164220341	1	-0.656853706682365	0.834436074656827	0.322066385322447	-0.00801444682303198	-0.00801444682303198
PZE-101146294	1	574	89.1	1.09815765408977	1	-0.65684087879514	0.834359437889935	0.322071618247165	-0.00761425523147552	-0.00761425523147552
PZE-101144893	1	575	89.2	1.11311850704244	1	-0.656828216530098	0.83428794817499	0.322076852086894	-0.00726067091347027	-0.00726067091347027
PZE-101146974	1	576	89.3	1.06690944371191	1	-0.656815732428096	0.834221926953508	0.424504482472198	-0.00694996525371339	-0.00694996525371339
PZE-101145805	1	577	89.4	1.06651744143977	1	-0.656815731189146	0.834221920632159	0.425324536459792	-0.00694993620070483	-0.00694993620070483
PZE-101147225	1	578	89.5	1.08474477772005	1	-0.65681572995015	0.834221914310386	0.389684848949043	-0.00694990714798871	-0.00694990714798871
PZE-101146522	1	579	89.6	1.09923103478353	1	-0.656815728711061	0.834221907989461	0.364395340556203	-0.00694987809577907	-0.00694987809577907
PZE-101147239	1	580	89.8	1.09924132867103	1	-0.656815731183134	0.834221871608212	0.364391288116434	-0.0069497046210204	-0.0069497046210204
PZE-101146521	1	581	89.9	1.09924647544452	1	-0.656815732419356	0.834221853418015	0.36438926204628	-0.00694961788749737	-0.00694961788749737
PZE-101146378	1	582	90	1.13540100257367	1	-0.65682924874954	0.834054678822857	0.364389261843747	-0.00619817595403904	-0.00619817595403904
PZE-101152364	1	583	90.3	1.1992807779889	1	-0.656878680040572	0.833769903428958	0.364389261843532	-0.00507307654196421	-0.00507307654196421
PZE-101147322	1	584	90.4	1.17618747865265	1	-0.656895942534782	0.833782526152094	0.364389261843664	-0.00545261421579379	-0.00545261421579379
PZE-101149388	1	585	90.6	1.17618209213101	1	-0.656895945984832	0.833782532702996	0.364389261843615	-0.00545270616179683	-0.00545270616179683
PZA03427.1	1	586	90.7	1.17617939874822	1	-0.656895947710158	0.833782535979134	0.364389261843631	-0.00545275213749319	-0.00545275213749319
PZE-101148471	1	587	90.8	1.17617670531319	1	-0.65689594943479	0.833782539255696	0.364389261843532	-0.00545279811449451	-0.00545279811449451
PZE-101147248	1	588	90.9	1.17619645558131	1	-0.656896436797722	0.833782522126266	0.364389261843648	-0.00545245911956393	-0.00545245911956393
PZE-101149139	1	589	91	1.17621620601138	1	-0.6568969241645	0.833782504996944	0.364389261843515	-0.00545212014414254	-0.00545212014414254
PZE-101149426	1	590	91.1	1.17623665015142	1	-0.656897412788281	0.833782482758279	0.364389261843565	-0.00545176935226721	-0.00545176935226721
PZE-101150019	1	591	91.2	1.17625709431189	1	-0.656897901408328	0.833782460520039	0.364389261843664	-0.00545141858392273	-0.00545141858392273
PZE-101149651	1	592	91.3	1.38236662307256	1	-0.656812948542535	0.833600761015271	0.364389261843598	-0.00289075481972523	-0.00289075481972523
PZE-101150835	1	593	91.4	1.59171234800832	1	-0.656663939446558	0.826457158479902	0.364389261638033	-0.00154960511388813	-0.00154960511388813
PZE-101149272	1	594	91.5	1.65374670787793	1	-0.656711067752789	0.82639011991225	0.36438720488728	-0.00129114788179041	-0.00129114788179041
PZE-101153809	1	595	91.6	1.69972476929282	1	-0.656761865279847	0.826335168351598	0.364385148128163	-0.00112869367180479	-0.00112869367180479
PZE-101148240	1	596	91.7	1.72716210332646	1	-0.656814500445014	0.826291898438043	0.364383091377085	-0.00104196287306513	-0.00104196287306513
PZE-101152275	1	597	91.8	1.73473092508993	1	-0.656867124546392	0.826260442014886	0.364381034650152	-0.00101925505309242	-0.00101925505309242
PZE-101152241	1	598	91.9	1.71525078563522	1	-0.695509777289838	0.805110352544219	0.344218148715566	-0.0011025558983021	-0.0011025558983021
